CODIGO	CLAVE	PRECIO1	PRECIO2	COSTO	ULTIMO_COSTO	DESCRIPCION
01302487	TSC11/240ROSBER	0.0000	0.0000	199.4800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 048.3 X 03.7 MM ROSCADO Y PINTADO ROJO BERMELLON (1 1/2" CED-40)
01302488	TSC240ROSBER	0.0000	0.0000	252.6800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 060.3 X 03.9 MM ROSCADO Y PINTADO ROJO BERMELLON (2" CED-40)
01302489	TSC3/440GLTM	0.0000	0.0000	831.9314	0.0000	COD. ART. R01920001 TUBO DE ACERO SIN COSTURA GALV. LISO DE 26.7 X 2.9 MM. ( 3/4" CED. 40 )
01302490	TSC1/240LBER	0.0000	0.0000	114.4610	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 021.3 X 02.8 MM EXT. LISOS Y PINTADO  ROJO BERMELLON (1/2" CED-40) 
01302491	TSC3/440LBER	0.0000	0.0000	140.7810	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 026.7 X 02.9 MM EXT. LISOS Y PINTADO ROJO BERMELLON (3/4" CED-40)
01302492	TSC140LBER	0.0000	0.0000	148.2451	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 033.4 X 03.4 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1" CED-40)
01302493	TSC11/440LBER	0.0000	0.0000	171.7010	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 042.2 X 03.6 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1 1/4" CED-40)
01302494	TSC11/240LBER	0.0000	0.0000	199.4810	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 048.3 X 03.7 MM EXT. LISOS Y PINTADO ROJO BERMELLON (1 1/2" CED-40)
01302495	TSC240LBER	0.0000	0.0000	252.6810	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 060.3 X 03.9 MM EXT. LISOS Y PINTADO ROJO BERMELLON (2" CED-40)
01302496	TCC140RROJA	0.0000	0.0000	0.0000	0.0000	TUBO AC C/COST CED. 40 UL/FM ROJO ROSC.  1"
01628870	COM32MMTP	0.0000	0.0000	147.4500	147.4500	CONECTOR MACHO DE 32MM TUBO PLUS
01628872	T8PVCCEM	0.0000	0.0000	0.0000	0.0000	TUBO PVC SANITARIO CEM  8"
01302497	TCC210RJARAE	0.0000	0.0000	88.7793	88.7793	TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN (2" CED. 10)
01302498	TCC310RAE	0.0000	0.0000	141.2938	141.2938	TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RANURADA ( 3" CED 10)
01302499	TCC410RAE	0.0000	0.0000	183.3054	183.3054	TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RANURADA ( 4" CED 10)
01628891	T1/2PPRTBP	0.0000	0.0000	11.8300	11.8300	TUBO PPR CLASE 16 20MM TUBOPLUS  1/2"
01628892	T21/2PPRTBP	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE 16 75MM TUBOPLUS  2 1/2"
01628928	THDPE4RD11FM	0.0000	0.0000	107.8000	107.8000	TUBO DE HDPE DE 102 MM. RD 11 4710 (4")
01628929	THDPE6RD11FM	0.0000	0.0000	235.4000	235.4000	TUBO DE HDPE DE 152 MM. RD 11 4710 (6")
01628930	T3/4PPRTBP	0.0000	0.0000	21.9600	21.9600	TUBO PPR CLASE 16  25MM TUBOPLUS  3/4"
01628931	T1PPRTBP	0.0000	0.0000	40.0700	40.0700	TUBO PPR CLASE 16  32MM TUBOPLUS  1"
0162892	T11/2PPRTBP	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE 16  40MM TUBOPLUS  11/2"
01628932	T11/2PPRTBP	0.0000	0.0000	66.1400	66.1400	TUBO PPR CLASE 16  40MM TUBOPLUS  11/2"
01628933	T12PPRTBP	0.0000	0.0000	99.4500	99.4500	TUBO PPR CLASE 16  50MM TUBOPLUS  2"
01628934	T121/2PPRTBP	0.0000	0.0000	141.9300	141.9300	TUBO PPR CLASE 16  63MM TUBOPLUS  21/2"
01302501	TCC440A500	0.0000	0.0000	341.4300	341.4300	TUBO DE ACERO AL CARBON CON COSTURA A500 114.3 X 06.0 MM (4" CED 40)
01628973	C32MMX45OTP	0.0000	0.0000	10.6200	10.6200	CODO 45� DE 32MM TUBO PLUS 1"
01628977	DMH20MM	0.0000	0.0000	85.6900	85.6900	DADOS M.H. DE 20 MM TUBO PLUS 
01628978	DMH25MM	0.0000	0.0000	116.8300	116.8300	DADOS M.H. DE 25 MM TUBO PLUS 
01511032	TPE47102RD9	0.0000	0.0000	0.0000	0.0000	TUBO PE4710 FM CL250 RD9 2" LISA/NEG/ROJA
01302502	TSC14X12.7TM	0.0000	0.0000	27480.7800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 12.7 MM. (14" X 1/2")
01302503	TSC480GR	0.0000	0.0000	1210.6800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA ROSC. GALV. (4" CED. 80)
01511052	TPVC21/2CED40TR	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC HID. DE 064 MM.  ( 2 1/2" CED. 40 )
01302504	T1280PVC	0.0000	0.0000	0.0000	0.0000	TUBO PVC HIDRAULICO CED. 80 DE 305 MM ( 12" )
01302505	T1080PVC	0.0000	0.0000	0.0000	0.0000	TUBO PVC HIDRAULICO CED. 80 DE 254 MM ( 10" )
01302506	TSC440RUM	0.0000	0.0000	569.6800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4" CED. 40)
01302507	TCC21/240RRJA	0.0000	0.0000	0.0000	0.0000	TUBO A/C CON COSTURA ROJA RANURADA DE 73.0 X 05.2 MM (2 1/2" CED-40)
01628986	R75X63MMTP	0.0000	0.0000	44.1700	44.1700	REDUCCION 75 X 63MM TUBO PLUS  3" X  2 1/2"
01302040	TCPVC1BLAZE	0.0000	0.0000	64.9082	64.9082	TUBO DE CPVC DE 025 MM. BLAZE (1")
01302508	TC3/8L	0.0000	0.0000	0.0000	0.0000	TUBO DE COBRE  DE 010 MM. TIPO L (3/8")
01302509	TC11/4L	0.0000	0.0000	0.0000	0.0000	TUBO DE COBRE  DE 032 MM. TIPO L (11/4")
01302510	TC11/2L	0.0000	0.0000	0.0000	0.0000	TUBO DE COBRE  DE 038 MM. TIPO L (11/2")
01628987	C2090ORHTPLUS	0.0000	0.0000	21.4800	21.4800	CODO 90� ROSCA HEMBRA 20 X 1/2" TUBO PLUS
01302511	TSC11/240GL	0.0000	0.0000	216.8600	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. GALV. LISO (1 1/2" CED. 40)
01302512	TSC11/440GL	0.0000	0.0000	179.7700	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. LISO (1 1/4" CED. 40)
01302513	TSC140GL	0.0000	0.0000	143.9300	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. LISO (1" CED. 40)
01302514	TSC1/240GL	0.0000	0.0000	100.7600	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. GALV. LISO (1/2" CED. 40)
01302515	TSC4XXS	0.0000	0.0000	2474.4551	2474.4551	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 17.1 MM. (4" CED. XXS)
01629036	TPVC2FC	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 051 MM. FC (2")
01629037	TPVC4FC	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 102 MM. FC (4")
01629038	TPVC6FC	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 152 MM. FC (6")
01629039	TPVC11/2FC	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 038 MM. FC (1 1/2")
01302516	TCC110RJARA	0.0000	0.0000	86.3206	0.0000	TUBO DE A/C C/C DE 033.4 X 02.7 MM. ROJA RAN. (1" CED. 10)
01629040	CP50MMTPLUS	0.0000	0.0000	29.2100	29.2100	COPLE 50MM TUBO PLUS
01629041	CP63MMTPLUS	0.0000	0.0000	44.1700	44.1700	COPLE 63MM TUBO PLUS
01629042	CP40MMTPLUS	0.0000	0.0000	24.6200	24.6200	COPLE 40MM TUBO PLUS
01302518	TCC340A500	0.0000	0.0000	0.0000	0.0000	TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 3"
01302519	TCC21/240A500	0.0000	0.0000	0.0000	0.0000	TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 2 1/2"
01302520	TCC240A500	0.0000	0.0000	0.0000	0.0000	TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 2"
01302521	TCC11/240A500	0.0000	0.0000	0.0000	0.0000	TUBO AC A/C ASTM A500 GR.B CED. 40 GALV. DE 1 1/2"
01302522	THDPE2RD11RJA	0.0000	0.0000	39.8182	39.8182	TUBO DE HDPE DE 051 MM. RD 11 (2" ROJA)
01302523	THDPE3RD11RJA	0.0000	0.0000	86.2403	86.2403	TUBO DE HDPE DE 076 MM. RD 11 (3" ROJA) 
01302524	THDPE4RD11LRJA	0.0000	0.0000	142.9570	142.9570	TUBO DE HDPE DE 102 MM. RD 11 (4" ROJA)
01302525	THDPE6RD11RJA	0.0000	0.0000	309.0279	309.0279	TUBO DE HDPE DE 152 MM. RD 11 (6" ROJA)
01302526	TSC840RUM	0.0000	0.0000	1499.6300	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. (8" CED. 40)
01302527	TSC1/240GLE	0.0000	0.0000	88.7300	0.0000	TUBO DE A/C SIN COSTURA 021.3 X 02.8 MM. GALV. ELECT. LISO (1/2" CED-40)
01629047	T3PPRTBP	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE 16 90MM TUBOPLUS 3"
01629048	THDPE3RD11FM	0.0000	0.0000	0.0000	0.0000	TUBO DE HDPE RD-11 DE 076 MM. (3") FM
01302528	TCC1220RJAR	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON C/C DE 324 X 06.3 MM. ROJA RAN. (12" CED-20)
01302529	TCC34X12.7	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON API5L C/C DE 914 X 12.7 MM. (34" CED. XS)
01302530	TSC30STD	0.0000	0.0000	0.0000	0.0000	TUBO A/C CED-STD C/COST. DE 30" API 5L GR.B PSL1
01629058	T110MMPPRTBP	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE 16 110MM TUBOPLUS 4"
01302531	TCC11/440RJARATM	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2" CED. 10)
01302532	TCC240RJARATM	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON C/COSTURA. ROJA RAN. (1" CED. 40)
01302533	TCC1220RARJA	0.0000	0.0000	2273.4500	0.0000	TUBO DE ACERO AL CARBON C/C ROJA RAN. DE 324 X 06.3 MM. (12" CED. 20)
01302534	TSC480GL	0.0000	0.0000	1210.6800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. GALV. LISO (4" CED. 80)
01302538	TCC640A500	0.0000	0.0000	626.2900	626.2900	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM A-500 (6" CED-40)
01302535	TSC240GR	0.0000	0.0000	330.6800	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. ROSC. (2" CED.40)
01302536	TSC11/440GR	0.0000	0.0000	205.3200	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. ROSC. (1 1/4" CED. 40)
01302537	TSC3/440GR	0.0000	0.0000	133.0300	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. GALV. ROSC. (3/4" CED. 40)
01302539	TCC640AI304	0.0000	0.0000	2661.5878	2661.5878	TUBO A/INOX. C/COSTURA T-304 DE 168.3 X 07.1 MM. (6" CED. 40)
01302540	TCC140ULFML	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 033.4 X 04.55 MM. (1" CED. 40) UL FM
01302541	TCC11/440ULFML	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 042.2 X 03.56 MM. (1 1/4 CED. 40) UL/FM
01302542	TCC21/210LTM	0.0000	0.0000	820.7800	820.7786	TUBO DE A/C C/C DE 073.0 X 03.0 MM. LISO (2 1/2" CED. 10)
01302543	TCC230	0.0000	0.0000	736.5960	736.5960	TUBO NEGRO CON COSTURA ESPECIAL CED-30 DE 2 1/2"
01302544	TCC610RJARATME	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6" CED. 10)
01302545	TCC810RJARATME	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8" CED. 10) 
01302546	TCC1010RARJATME	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 273.1 X 04.70 MM. ROJA RAN. (10 CED. 10)
01302547	TCC11/240TM2	0.0000	0.0000	1045.7500	0.0000	COD. ART. R01080001 TUBO DE ACERO AL CARBON CON COSTURA CED.40 ASTM A-53 GR.A DE 1 1/2" DE DIAM.
01302548	TSC30X12.7	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA DE 762 X 12.7 MM. (30" CED. 20)
01302549	TCC36X1/2	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 36"x .500" (36" CED. 20)
01511172	AD10MJXB	0.0000	0.0000	0.0000	0.0000	ADAPTADOR PARA TUBO DE BRIDA X MJ DE 254 MM. (10")
01302550	THD10350	0.0000	0.0000	0.0000	0.0000	TUBO DE HIERRO DUCTIL AWWA DE 10" CLASE 350
01302551	TSC1/280AI304TM	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. S/COSTURA T-304 DE 21.3 X 3.73 MM. (1/2" CED. 80)
01302552	T1440PVC	0.0000	0.0000	0.0000	0.0000	TUBO PVC HIDRAULICO CED. 40 DE 355 MM ( 14" )
01629081	T3PPRAZUL	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE  90MM TUBOPLUS  AZUL 3"
01629083	CP3TPAZUL	0.0000	0.0000	0.0000	0.0000	COPLE PPR 90MM TUBO PLUS AZUL 3"
01629087	T1PPRAZUL	0.0000	0.0000	0.0000	0.0000	TUBO PPR CLASE  32MM TUBOPLUS  AZUL 1"
01302553	TPVC4RD14C900	0.0000	0.0000	410.5605	0.0000	TUBO DE PVC DE 102 MM. C900 (4" RD 14)
01302554	TSC1240AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. T304L CED-40 DE 12" S/COSTURA
01629089	TPVC3/440HID	0.0000	0.0000	0.0000	0.0000	TUBO PVC HIDRAULICO CED. 40 DE 3/4"
01629091	DMH32MM	0.0000	0.0000	179.8300	179.8300	DADOS M.H. DE 32 MM TUBO PLUS
01629092	DMH40MM	0.0000	0.0000	265.5200	265.5200	DADOS M.H. DE 40 MM TUBO PLUS
01302556	TPCSAN12	0.0000	0.0000	0.0000	0.0000	TUBO DE POLIETILENO CORRUGADO  SANITARIO  DE 305MM (12")
01302557	TPCSAN18	0.0000	0.0000	0.0000	0.0000	TUBO DE POLIETILENO CORRUGADO  SANITARIO  DE 457MM (18")
01302558	TCC1020GR.B	0.0000	0.0000	1043.9284	1043.9284	TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 10"
01302559	TCC1220GR.B	0.0000	0.0000	1242.7804	1242.7804	TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 12"
01302560	TCC1420GR.B	0.0000	0.0000	1766.3308	1766.3308	TUBO EN ACERO A/C ASTM A53-B, C/COST. (ERW) CED. 20 DE 14"
01629098	TPPR63	0.0000	0.0000	141.9300	141.9300	TUBO DE POLIPROPILENO PLUS DE 063 MM.
01302500	TC1/2L	0.0000	0.0000	0.0000	0.0000	TUBO DE COBRE DE 013 MM TIPO L (1/2")
01121866	TCPVC180	0.0000	0.0000	93.6500	93.6500	TUBO CPVC DE 025 MM. (1" CED.80)
01302561	TSC1/240AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. S/COSTURA T-304 DE 21.3 X 2.77 MM (1/2" CED 40)
01629111	TPVC12C5HID	0.0000	0.0000	0.0000	0.0000	TUBO PVC HID. CLASE 5 C/A DE 315 MM ( 12" )
01302563	TSC640PSL2X52	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 0.71 MM. PSL2 X52 (6" CED-40)
01302564	TSC680PSL2X52	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. PSL2 X52 (6" CED-80)
01302565	TSC440PSL2X52	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 6.02 MM. PSL2 X52 (4" CED-40)
01302566	TCC21/210AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. T304L CED-10 DE C/COST. DE 2 1/2"
01302567	TCC610AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. T304L CED-10 DE C/COST. DE 6"
01302568	TCC140AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. T304L CED-40 DE C/COST. DE 1"
01302569	TCC1/240AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. C/COSTURA T-304 DE 021.3 X 02.8 MM. (1/2" CED. 40)
01302570	TCC240AI304	0.0000	0.0000	0.0000	0.0000	TUBO A/INOX. C/COSTURA T-304 DE 060.3 X 03.9 MM. (2" CED. 40)
01629121	DMH50MM	0.0000	0.0000	342.5200	342.5200	DADOS M.H. DE 50 MM TUBO PLUS
01629122	DMH63MM	0.0000	0.0000	460.0700	460.0700	DADOS M.H. DE 63 MM TUBO PLUS
01629123	DMH75MM	0.0000	0.0000	646.9000	646.9000	DADOS M.H. DE 75 MM TUBO PLUS
01629124	DMH90MM	0.0000	0.0000	755.7600	755.7600	DADOS M.H. DE 90 MM TUBO PLUS
01302571	TCC11/2REPVC	0.0000	0.0000	0.0000	0.0000	TUBO CONDUIT DE 048 MM. REC. PVC (1 1/2") DOMEX
01629126	CP90MMTPLUS	0.0000	0.0000	0.0000	0.0000	COPLE 90MM TUBO PLUS
01629127	CP110MMTPLUS	0.0000	0.0000	0.0000	0.0000	COPLE 110MM TUBO PLUS
01629134	TPPR90	0.0000	0.0000	0.0000	0.0000	TUBO DE POLIPROPILENO PLUS DE 090 MM.
01629135	TPPR110	0.0000	0.0000	0.0000	0.0000	TUBO DE POLIPROPILENO PLUS DE 110 MM.
01629138	TPVC180HID	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 025 MM. HID. (1" CED. 80)
01629156	CP63MMTPLUS	0.0000	0.0000	44.1700	44.1700	COPLE 63MM TUBO PLUS
01629161	TPVC8SANIT	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC  DE 203 MM. SANIT. (8")
